name,type,version,affectedByUniqueSmellId
org.antlr.misc.IntervalSet,class,3.0,193
org.antlr.misc.IntervalSet,class,3.1.2,367
org.antlr.misc.IntervalSet,class,3.4,205
org.antlr.misc.IntervalSet,class,3.1.3,506
org.antlr.misc.IntervalSet,class,3.0,127
org.antlr.misc.IntervalSet,class,3.1.3,588
org.antlr.misc.IntervalSet,class,3.5,979
org.antlr.misc.IntervalSet,class,3.0,179
org.antlr.misc.IntervalSet,class,3.1.1,209
org.antlr.misc.IntervalSet,class,3.1.1,194
org.antlr.misc.IntervalSet,class,3.4,851
org.antlr.misc.IntervalSet,class,3.1.3,476
org.antlr.misc.IntervalSet,class,3.1.2,192
org.antlr.misc.IntervalSet,class,3.1,161
org.antlr.misc.IntervalSet,class,3.3,781
org.antlr.misc.IntervalSet,class,3.0.1,161
org.antlr.misc.IntervalSet,class,3.4,517
org.antlr.misc.IntervalSet,class,3.5,171
org.antlr.misc.IntervalSet,class,3.1.3,619
org.antlr.misc.IntervalSet,class,3.3,771
org.antlr.misc.IntervalSet,class,3.0,197
org.antlr.misc.IntervalSet,class,3.1.1,331
org.antlr.misc.IntervalSet,class,3.5,1009
org.antlr.misc.IntervalSet,class,3.1.1,205
org.antlr.misc.IntervalSet,class,3.5,944
org.antlr.misc.IntervalSet,class,3.5,974
org.antlr.misc.IntervalSet,class,3.5,950
org.antlr.misc.IntervalSet,class,3.0,96
org.antlr.misc.IntervalSet,class,3.1.2,381
org.antlr.misc.IntervalSet,class,3.0.1,179
org.antlr.misc.IntervalSet,class,3.4,744
org.antlr.misc.IntervalSet,class,3.1.3,557
org.antlr.misc.IntervalSet,class,3.1.1,179
org.antlr.misc.IntervalSet,class,3.1.2,377
org.antlr.misc.IntervalSet,class,3.3,741
org.antlr.misc.IntervalSet,class,3.1.1,161
org.antlr.misc.IntervalSet,class,3.3,753
org.antlr.misc.IntervalSet,class,3.0,166
org.antlr.misc.IntervalSet,class,3.1.2,451
org.antlr.misc.IntervalSet,class,3.5,768
org.antlr.misc.IntervalSet,class,3.1,253
org.antlr.misc.IntervalSet,class,3.5,991
org.antlr.misc.IntervalSet,class,3.1.1,301
org.antlr.misc.IntervalSet,class,3.1.1,247
org.antlr.misc.IntervalSet,class,3.1.3,460
org.antlr.misc.IntervalSet,class,3.1.2,362
org.antlr.misc.IntervalSet,class,3.1.3,450
org.antlr.misc.IntervalSet,class,3.1,247
org.antlr.misc.IntervalSet,class,3.1.2,466
org.antlr.misc.IntervalSet,class,3.1,330
org.antlr.misc.IntervalSet,class,3.5,963
org.antlr.misc.IntervalSet,class,3.4,912
org.antlr.misc.IntervalSet,class,3.3,725
org.antlr.misc.IntervalSet,class,3.1,266
org.antlr.misc.IntervalSet,class,3.1.2,391
org.antlr.misc.IntervalSet,class,3.3,800
org.antlr.misc.IntervalSet,class,3.0,143
org.antlr.misc.IntervalSet,class,3.1.1,237
org.antlr.misc.IntervalSet,class,3.5,986
org.antlr.misc.IntervalSet,class,3.1,323
org.antlr.misc.IntervalSet,class,3.3,765
org.antlr.misc.IntervalSet,class,3.1,317
org.antlr.misc.IntervalSet,class,3.3,788
org.antlr.misc.IntervalSet,class,3.4,856
org.antlr.misc.IntervalSet,class,3.1.3,542
org.antlr.misc.IntervalSet,class,3.5,928
org.antlr.misc.IntervalSet,class,3.5,997
org.antlr.misc.IntervalSet,class,3.0.1,171
org.antlr.misc.IntervalSet,class,3.3,772
org.antlr.misc.IntervalSet,class,3.1,180
org.antlr.misc.IntervalSet,class,3.1.3,515
org.antlr.misc.IntervalSet,class,3.4,894
org.antlr.misc.IntervalSet,class,3.1.1,259
org.antlr.misc.IntervalSet,class,3.0,120
org.antlr.misc.IntervalSet,class,3.0.1,142
org.antlr.misc.IntervalSet,class,3.4,834
org.antlr.misc.IntervalSet,class,3.0,180
org.antlr.misc.IntervalSet,class,3.1.2,409
org.antlr.misc.IntervalSet,class,3.5,1010
org.antlr.misc.IntervalSet,class,3.5,773
org.antlr.misc.IntervalSet,class,3.5,975
org.antlr.misc.IntervalSet,class,3.1.3,511
org.antlr.misc.IntervalSet,class,3.1.3,503
org.antlr.misc.IntervalSet,class,3.1,237
org.antlr.misc.IntervalSet,class,3.1.3,612
org.antlr.misc.IntervalSet,class,3.4,773
org.antlr.misc.IntervalSet,class,3.1.2,368
org.antlr.misc.IntervalSet,class,3.0,147
org.antlr.misc.IntervalSet,class,3.1.1,242
org.antlr.misc.IntervalSet,class,3.1.2,424
org.antlr.misc.IntervalSet,class,3.0,190
org.antlr.misc.IntervalSet,class,3.4,768
org.antlr.misc.IntervalSet,class,3.0,87
org.antlr.misc.IntervalSet,class,3.1.2,386
org.antlr.misc.IntervalSet,class,3.0.1,177
org.antlr.misc.IntervalSet,class,3.1.2,405
org.antlr.misc.IntervalSet,class,3.1,194
org.antlr.misc.IntervalSet,class,3.5,945
org.antlr.misc.IntervalSet,class,3.1.3,581
org.antlr.misc.IntervalSet,class,3.1.3,573
org.antlr.misc.IntervalSet,class,3.1.1,349
org.antlr.misc.IntervalSet,class,3.0,198
org.antlr.misc.IntervalSet,class,3.0,157
org.antlr.misc.IntervalSet,class,3.0,97
org.antlr.misc.IntervalSet,class,3.4,919
org.antlr.misc.IntervalSet,class,3.1,190
org.antlr.misc.IntervalSet,class,3.1.3,520
org.antlr.misc.IntervalSet,class,3.3,754
org.antlr.misc.IntervalSet,class,3.1.1,253
org.antlr.misc.IntervalSet,class,3.5,951
org.antlr.misc.IntervalSet,class,3.4,842
org.antlr.misc.IntervalSet,class,3.1,217
org.antlr.misc.IntervalSet,class,3.0.1,115
org.antlr.misc.IntervalSet,class,3.0.1,90
org.antlr.misc.IntervalSet,class,3.1,207
org.antlr.misc.IntervalSet,class,3.1.3,488
org.antlr.misc.IntervalSet,class,3.0,194
org.antlr.misc.IntervalSet,class,3.1,307
org.antlr.misc.IntervalSet,class,3.4,913
org.antlr.misc.IntervalSet,class,3.1.1,317
org.antlr.misc.IntervalSet,class,3.0,105
org.antlr.misc.IntervalSet,class,3.3,782
org.antlr.misc.IntervalSet,class,3.0,167
org.antlr.misc.IntervalSet,class,3.1.1,192
org.antlr.misc.IntervalSet,class,3.1.2,401
org.antlr.misc.IntervalSet,class,3.1.3,423
org.antlr.misc.IntervalSet,class,3.1.3,480
org.antlr.misc.IntervalSet,class,3.4,835
org.antlr.misc.IntervalSet,class,3.1.3,558
org.antlr.misc.IntervalSet,class,3.1.1,235
org.antlr.misc.IntervalSet,class,3.1.3,577
org.antlr.misc.IntervalSet,class,3.3,205
org.antlr.misc.IntervalSet,class,3.5,940
org.antlr.misc.IntervalSet,class,3.0.1,127
org.antlr.misc.IntervalSet,class,3.1.1,190
org.antlr.misc.IntervalSet,class,3.1.1,329
org.antlr.misc.IntervalSet,class,3.3,517
org.antlr.misc.IntervalSet,class,3.1.3,268
org.antlr.misc.IntervalSet,class,3.3,766
org.antlr.misc.IntervalSet,class,3.1.3,550
org.antlr.misc.IntervalSet,class,3.1.3,484
org.antlr.misc.IntervalSet,class,3.3,759
org.antlr.misc.IntervalSet,class,3.0,121
org.antlr.misc.IntervalSet,class,3.0.1,158
org.antlr.misc.IntervalSet,class,3.1.2,467
org.antlr.misc.IntervalSet,class,3.1.2,363
org.antlr.misc.IntervalSet,class,3.0.1,154
org.antlr.misc.IntervalSet,class,3.0,171
org.antlr.misc.IntervalSet,class,3.0.1,160
org.antlr.misc.IntervalSet,class,3.3,736
org.antlr.misc.IntervalSet,class,3.1.3,535
org.antlr.misc.IntervalSet,class,3.5,952
org.antlr.misc.IntervalSet,class,3.1.3,554
org.antlr.misc.IntervalSet,class,3.4,882
org.antlr.misc.IntervalSet,class,3.1.3,171
org.antlr.misc.IntervalSet,class,3.1.3,617
org.antlr.misc.IntervalSet,class,3.1,193
org.antlr.misc.IntervalSet,class,3.5,1011
org.antlr.misc.IntervalSet,class,3.1.2,433
org.antlr.misc.IntervalSet,class,3.4,857
org.antlr.misc.IntervalSet,class,3.1.2,369
org.antlr.misc.IntervalSet,class,3.3,773
org.antlr.misc.IntervalSet,class,3.1.1,330
org.antlr.misc.IntervalSet,class,3.0.1,197
org.antlr.misc.IntervalSet,class,3.1,235
org.antlr.misc.IntervalSet,class,3.0,158
org.antlr.misc.IntervalSet,class,3.1.2,161
org.antlr.misc.IntervalSet,class,3.1.3,440
org.antlr.misc.IntervalSet,class,3.1.1,307
org.antlr.misc.IntervalSet,class,3.1.3,620
org.antlr.misc.IntervalSet,class,3.5,987
org.antlr.misc.IntervalSet,class,3.4,867
org.antlr.misc.IntervalSet,class,3.1.1,256
org.antlr.misc.IntervalSet,class,3.0,199
org.antlr.misc.IntervalSet,class,3.1,198
org.antlr.misc.IntervalSet,class,3.1.3,560
org.antlr.misc.IntervalSet,class,3.1.3,192
org.antlr.misc.IntervalSet,class,3.1.1,323
org.antlr.misc.IntervalSet,class,3.4,836
org.antlr.misc.IntervalSet,class,3.3,748
org.antlr.misc.IntervalSet,class,3.1.1,254
org.antlr.misc.IntervalSet,class,3.1.3,527
org.antlr.misc.IntervalSet,class,3.4,843
org.antlr.misc.IntervalSet,class,3.3,783
org.antlr.misc.IntervalSet,class,3.1.1,297
org.antlr.misc.IntervalSet,class,3.5,205
org.antlr.misc.IntervalSet,class,3.5,946
org.antlr.misc.IntervalSet,class,3.5,1017
org.antlr.misc.IntervalSet,class,3.1,254
org.antlr.misc.IntervalSet,class,3.0.1,96
org.antlr.misc.IntervalSet,class,3.4,883
org.antlr.misc.IntervalSet,class,3.1.3,466
org.antlr.misc.IntervalSet,class,3.1.2,416
org.antlr.misc.IntervalSet,class,3.3,767
org.antlr.misc.IntervalSet,class,3.0.1,195
org.antlr.misc.IntervalSet,class,3.4,904
org.antlr.misc.IntervalSet,class,3.3,760
org.antlr.misc.IntervalSet,class,3.3,755
org.antlr.misc.IntervalSet,class,3.1,331
org.antlr.misc.IntervalSet,class,3.4,806
org.antlr.tool.NFAFactory,class,3.3,741
org.antlr.tool.NFAFactory,class,3.5,948
org.antlr.tool.NFAFactory,class,3.1.2,192
org.antlr.tool.NFAFactory,class,3.1,192
org.antlr.tool.NFAFactory,class,3.5,171
org.antlr.tool.NFAFactory,class,3.5,946
org.antlr.tool.NFAFactory,class,3.0.1,171
org.antlr.tool.NFAFactory,class,3.1.3,171
org.antlr.tool.NFAFactory,class,3.1.2,460
org.antlr.tool.NFAFactory,class,3.1.3,460
org.antlr.tool.NFAFactory,class,3.0.1,188
org.antlr.tool.NFAFactory,class,3.1.2,466
org.antlr.tool.NFAFactory,class,3.3,171
org.antlr.tool.NFAFactory,class,3.1.1,205
org.antlr.tool.NFAFactory,class,3.1.3,205
org.antlr.tool.NFAFactory,class,3.1.1,171
org.antlr.tool.NFAFactory,class,3.3,740
org.antlr.tool.NFAFactory,class,3.3,738
org.antlr.tool.NFAFactory,class,3.0,188
org.antlr.tool.NFAFactory,class,3.4,740
org.antlr.tool.NFAFactory,class,3.3,739
org.antlr.tool.NFAFactory,class,3.1.3,466
org.antlr.tool.NFAFactory,class,3.2,171
org.antlr.tool.NFAFactory,class,3.4,205
org.antlr.tool.NFAFactory,class,3.2,205
org.antlr.tool.NFAFactory,class,3.1.2,171
org.antlr.tool.NFAFactory,class,3.1.3,449
org.antlr.tool.NFAFactory,class,3.3,205
org.antlr.tool.NFAFactory,class,3.1,171
org.antlr.tool.NFAFactory,class,3.1,205
org.antlr.tool.NFAFactory,class,3.0,192
org.antlr.tool.NFAFactory,class,3.4,171
org.antlr.tool.NFAFactory,class,3.5,205
org.antlr.tool.NFAFactory,class,3.5,740
org.antlr.tool.NFAFactory,class,3.0.1,192
org.antlr.tool.NFAFactory,class,3.1.1,192
org.antlr.tool.NFAFactory,class,3.1.2,449
org.antlr.tool.NFAFactory,class,3.1.2,205
org.antlr.tool.NFAFactory,class,3.5,994
org.antlr.tool.NFAFactory,class,3.0,171
org.antlr.tool.NFAFactory,class,3.1.3,192
org.antlr.tool.Interpreter,class,3.2,635
org.antlr.tool.Interpreter,class,3.5,205
org.antlr.tool.Interpreter,class,3.0,104
org.antlr.tool.Interpreter,class,3.1.1,284
org.antlr.tool.Interpreter,class,3.0,166
org.antlr.tool.Interpreter,class,3.4,920
org.antlr.tool.Interpreter,class,3.1.3,535
org.antlr.tool.Interpreter,class,3.4,911
org.antlr.tool.Interpreter,class,3.3,798
org.antlr.tool.Interpreter,class,3.1.2,205
org.antlr.tool.Interpreter,class,3.0,188
org.antlr.tool.Interpreter,class,3.1.1,205
org.antlr.tool.Interpreter,class,3.1.3,496
org.antlr.tool.Interpreter,class,3.4,917
org.antlr.tool.Interpreter,class,3.0,172
org.antlr.tool.Interpreter,class,3.0.1,99
org.antlr.tool.Interpreter,class,3.1,86
org.antlr.tool.Interpreter,class,3.1.3,86
org.antlr.tool.Interpreter,class,3.5,977
org.antlr.tool.Interpreter,class,3.1.2,380
org.antlr.tool.Interpreter,class,3.0.1,172
org.antlr.tool.Interpreter,class,3.0,108
org.antlr.tool.Interpreter,class,3.1,216
org.antlr.tool.Interpreter,class,3.0,92
org.antlr.tool.Interpreter,class,3.0,109
org.antlr.tool.Interpreter,class,3.1.2,391
org.antlr.tool.Interpreter,class,3.0.1,92
org.antlr.tool.Interpreter,class,3.2,205
org.antlr.tool.Interpreter,class,3.0.1,109
org.antlr.tool.Interpreter,class,3.1,323
org.antlr.tool.Interpreter,class,3.4,913
org.antlr.tool.Interpreter,class,3.5,987
org.antlr.tool.Interpreter,class,3.0.1,166
org.antlr.tool.Interpreter,class,3.3,743
org.antlr.tool.Interpreter,class,3.5,986
org.antlr.tool.Interpreter,class,3.5,988
org.antlr.tool.Interpreter,class,3.3,86
org.antlr.tool.Interpreter,class,3.1.2,401
org.antlr.tool.Interpreter,class,3.1.1,323
org.antlr.tool.Interpreter,class,3.4,205
org.antlr.tool.Interpreter,class,3.2,687
org.antlr.tool.Interpreter,class,3.2,691
org.antlr.tool.Interpreter,class,3.1.1,216
org.antlr.tool.Interpreter,class,3.1.2,86
org.antlr.tool.Interpreter,class,3.1.2,370
org.antlr.tool.Interpreter,class,3.1.2,456
org.antlr.tool.Interpreter,class,3.5,86
org.antlr.tool.Interpreter,class,3.3,763
org.antlr.tool.Interpreter,class,3.1.3,527
org.antlr.tool.Interpreter,class,3.3,205
org.antlr.tool.Interpreter,class,3.1.1,224
org.antlr.tool.Interpreter,class,3.1.2,360
org.antlr.tool.Interpreter,class,3.1.3,499
org.antlr.tool.Interpreter,class,3.2,86
org.antlr.tool.Interpreter,class,3.0,99
org.antlr.tool.Interpreter,class,3.0.1,188
org.antlr.tool.Interpreter,class,3.1,224
org.antlr.tool.Interpreter,class,3.0,86
org.antlr.tool.Interpreter,class,3.3,777
org.antlr.tool.Interpreter,class,3.0.1,86
org.antlr.tool.Interpreter,class,3.1.3,529
org.antlr.tool.Interpreter,class,3.1,284
org.antlr.tool.Interpreter,class,3.1,205
org.antlr.tool.Interpreter,class,3.5,985
org.antlr.tool.Interpreter,class,3.0.1,108
org.antlr.tool.Interpreter,class,3.0.1,104
org.antlr.tool.Interpreter,class,3.1.3,205
org.antlr.tool.Interpreter,class,3.3,794
org.antlr.tool.Interpreter,class,3.1.1,86
org.antlr.tool.Interpreter,class,3.4,86
org.antlr.tool.Interpreter,class,3.1.2,386
org.antlr.tool.Interpreter,class,3.1.2,467
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,893
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,662
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,811
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,921
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.3,737
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,642
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,917
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,216
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,324
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.5,996
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,349
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,242
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.3,802
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,299
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,273
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,809
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0,140
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.5,517
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.3,787
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.3,476
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,689
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,837
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.3,489
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,713
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0.1,183
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.2,434
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0.1,108
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,851
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,220
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,230
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.5,971
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,517
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.5,1009
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,294
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.3,619
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.5,974
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,552
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,346
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,247
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0,187
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,631
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,858
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0,195
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,329
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.3,557
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,868
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.5,991
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0,94
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0.1,140
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,253
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.3,756
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,346
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,247
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.5,963
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.3,761
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,330
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,251
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.5,1018
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0,177
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,698
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,912
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,678
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.3,725
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,888
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.5,834
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,237
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.3,555
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,323
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,710
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,861
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,251
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,317
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,690
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,702
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,210
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.3,788
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.3,772
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,894
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,306
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,628
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0,183
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,306
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,834
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.5,966
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,300
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,224
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0.1,146
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,891
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.2,300
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,838
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,230
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,324
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,237
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,623
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,242
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,807
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,672
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,294
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0.1,177
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,632
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,300
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,675
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,901
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.3,353
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,349
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.3,573
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,325
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.3,517
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,619
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,253
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.3,520
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.3,779
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,217
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,848
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0.1,148
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0,92
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,307
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,220
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,869
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,317
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,252
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.5,978
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,913
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,244
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,719
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.2,456
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.2,361
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,629
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,216
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,670
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,687
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,691
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,235
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0.1,187
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,329
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,835
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,217
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,895
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,877
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,273
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,850
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,649
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.3,766
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0,108
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.3,517
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,311
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.3,550
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.2,467
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,311
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.2,378
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,252
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,657
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,920
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,325
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,817
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,673
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,210
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,235
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,307
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,330
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.2,369
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0.1,92
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.5,935
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.5,970
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,857
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0,146
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0.1,94
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,244
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,684
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,846
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.3,620
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,254
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.2,353
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,886
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.5,955
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,867
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.0.1,195
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,323
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1.1,320
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,692
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,517
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.4,908
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,653
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.2,704
org.antlr.codegen.ACyclicDFACodeGenerator,class,3.1,254
